latitude,longitude,bright_ti4,scan,track,acq_date,acq_time,satellite,confidence,version,bright_ti5,frp,daynight
-10.84964,-53.75209,337.67,0.51,0.41,2026-06-05,1700,N,nominal,2.0NRT,304.33,6.89,D
-10.85028,-53.75674,335.02,0.51,0.41,2026-06-05,1700,N,nominal,2.0NRT,302.41,6.89,D
-10.85935,-53.73477,352.91,0.51,0.41,2026-06-05,1700,N,nominal,2.0NRT,305.25,11.49,D
-10.86002,-53.7394,345.23,0.51,0.41,2026-06-05,1700,N,nominal,2.0NRT,305.85,7.33,D
-10.86068,-53.74401,334.99,0.51,0.41,2026-06-05,1700,N,low,2.0NRT,306.24,7.33,D
-10.85555,-53.73531,339.67,0.51,0.41,2026-06-05,1700,N,nominal,2.0NRT,301.27,11.49,D
-10.85622,-53.73993,342.18,0.51,0.41,2026-06-05,1700,N,nominal,2.0NRT,303.99,7.33,D
-10.85688,-53.74454,349.65,0.51,0.41,2026-06-05,1700,N,nominal,2.0NRT,307.14,7.33,D
-10.91112,-54.12251,332.76,0.53,0.42,2026-06-05,1700,N,low,2.0NRT,303.35,5.25,D
-10.85309,-53.74509,351.31,0.51,0.41,2026-06-05,1700,N,nominal,2.0NRT,301.11,9.73,D
-10.85062,-53.75489,348.5,0.51,0.41,2026-06-05,1700,N,nominal,2.0NRT,304.98,17.79,D
-10.84236,-53.75134,367,0.51,0.41,2026-06-05,1700,N,high,2.0NRT,307.28,15.69,D
-10.83856,-53.75186,328.54,0.51,0.41,2026-06-05,1700,N,nominal,2.0NRT,302.51,2.53,D
-10.00363,-48.67298,335.71,0.4,0.37,2026-06-05,1700,N,low,2.0NRT,306.81,7.27,D
-10.00421,-48.67661,343.61,0.4,0.37,2026-06-05,1700,N,nominal,2.0NRT,308.16,5.01,D
-10.77591,-54.09388,329.94,0.53,0.42,2026-06-05,1700,N,low,2.0NRT,302.64,4.51,D
-9.86019,-48.31845,353.58,0.4,0.37,2026-06-05,1700,N,nominal,2.0NRT,305.81,9.92,D
-9.85677,-48.31894,337.49,0.4,0.37,2026-06-05,1700,N,nominal,2.0NRT,299.58,9.92,D
-10.60021,-53.47583,338.03,0.49,0.4,2026-06-05,1700,N,nominal,2.0NRT,305.15,6.21,D
-9.81547,-48.23506,332.06,0.41,0.37,2026-06-05,1700,N,nominal,2.0NRT,301.21,1.14,D
-9.81548,-48.23539,332.69,0.41,0.37,2026-06-05,1700,N,nominal,2.0NRT,301.73,2.21,D
-10.5986,-53.47472,340.3,0.49,0.4,2026-06-05,1700,N,nominal,2.0NRT,306.01,7.49,D
-11.05803,-56.91951,337.62,0.54,0.51,2026-06-05,1700,N,nominal,2.0NRT,298.93,4.12,D
-11.054,-56.92509,367,0.54,0.51,2026-06-05,1700,N,high,2.0NRT,304.47,18.67,D
-11.05335,-56.92021,342.67,0.54,0.51,2026-06-05,1700,N,nominal,2.0NRT,300.19,11.94,D
-10.54169,-53.5565,332.48,0.49,0.41,2026-06-05,1700,N,nominal,2.0NRT,301.83,3.75,D
-9.67036,-47.85324,330.84,0.42,0.38,2026-06-05,1700,N,nominal,2.0NRT,301.58,7.25,D
-9.66691,-47.85384,346.75,0.42,0.38,2026-06-05,1700,N,nominal,2.0NRT,305.51,7.25,D
-10.361,-52.51593,332.82,0.44,0.38,2026-06-05,1700,N,low,2.0NRT,307.5,3.35,D
-10.36157,-52.51995,333.57,0.44,0.38,2026-06-05,1700,N,low,2.0NRT,307.62,3.35,D
-9.72594,-48.42003,335.7,0.4,0.37,2026-06-05,1700,N,nominal,2.0NRT,304.38,4.22,D
-9.72651,-48.42366,334.3,0.4,0.37,2026-06-05,1700,N,nominal,2.0NRT,303.48,2.44,D
-9.68602,-48.18777,337.15,0.41,0.37,2026-06-05,1700,N,nominal,2.0NRT,302.78,1.9,D
-9.6791,-48.16601,334.35,0.41,0.37,2026-06-05,1700,N,nominal,2.0NRT,303.2,4.74,D
-9.67968,-48.16972,336.85,0.41,0.37,2026-06-05,1700,N,nominal,2.0NRT,305.74,4.74,D
-9.68261,-48.18834,331.16,0.41,0.37,2026-06-05,1700,N,low,2.0NRT,301.94,1.9,D
-9.06001,-44.78418,334.94,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,304.5,5.12,D
-10.80967,-56.59264,330.69,0.51,0.49,2026-06-05,1700,N,low,2.0NRT,300.98,9.12,D
-9.62709,-48.36775,333.79,0.4,0.37,2026-06-05,1700,N,nominal,2.0NRT,303.46,4.76,D
-10.80967,-56.59556,337.56,0.51,0.49,2026-06-05,1700,N,nominal,2.0NRT,302.41,10.17,D
-9.56287,-48.27228,333.52,0.41,0.37,2026-06-05,1700,N,low,2.0NRT,306.37,5.99,D
-9.56345,-48.27596,344.34,0.41,0.37,2026-06-05,1700,N,nominal,2.0NRT,303.43,4.47,D
-9.56003,-48.2765,344.75,0.41,0.37,2026-06-05,1700,N,nominal,2.0NRT,303.44,4.47,D
-10.14201,-52.12226,335.9,0.42,0.38,2026-06-05,1700,N,nominal,2.0NRT,299.33,6.11,D
-10.70718,-56.24369,345.18,0.48,0.48,2026-06-05,1700,N,nominal,2.0NRT,299.41,8.51,D
-9.55438,-48.41741,335.74,0.4,0.37,2026-06-05,1700,N,nominal,2.0NRT,304.02,2.56,D
-9.50201,-48.10999,353.4,0.41,0.37,2026-06-05,1700,N,nominal,2.0NRT,301,6.7,D
-9.50261,-48.11377,343.45,0.41,0.37,2026-06-05,1700,N,nominal,2.0NRT,305.94,6.7,D
-9.50321,-48.11754,341.46,0.41,0.37,2026-06-05,1700,N,nominal,2.0NRT,302.38,8.85,D
-9.50382,-48.12131,341.22,0.41,0.37,2026-06-05,1700,N,nominal,2.0NRT,301.4,8.85,D
-9.62366,-48.87893,334.13,0.39,0.36,2026-06-05,1700,N,nominal,2.0NRT,303.27,2.49,D
-10.13972,-52.40152,335.23,0.43,0.38,2026-06-05,1700,N,nominal,2.0NRT,304.09,4.13,D
-9.01635,-45.75543,331.83,0.53,0.42,2026-06-05,1700,N,low,2.0NRT,304.36,6.31,D
-9.00922,-45.73668,344.73,0.54,0.42,2026-06-05,1700,N,nominal,2.0NRT,306.13,11.87,D
-9.01248,-45.7561,335.11,0.53,0.42,2026-06-05,1700,N,low,2.0NRT,306.61,6.31,D
-9.00535,-45.73735,343.95,0.54,0.42,2026-06-05,1700,N,nominal,2.0NRT,307.27,20.06,D
-9.00617,-45.74223,331.59,0.54,0.42,2026-06-05,1700,N,low,2.0NRT,306.58,13.16,D
-9.00148,-45.73801,349.03,0.54,0.42,2026-06-05,1700,N,nominal,2.0NRT,308.23,20.06,D
-8.9976,-45.73866,353.89,0.54,0.42,2026-06-05,1700,N,nominal,2.0NRT,308.79,25.47,D
-8.99842,-45.74354,332.35,0.54,0.42,2026-06-05,1700,N,low,2.0NRT,306.37,5.73,D
-8.99372,-45.73932,346.92,0.54,0.42,2026-06-05,1700,N,nominal,2.0NRT,302.08,25.47,D
-8.99537,-45.74906,332.52,0.54,0.42,2026-06-05,1700,N,low,2.0NRT,306.16,5.73,D
-8.99149,-45.74967,340.06,0.54,0.42,2026-06-05,1700,N,nominal,2.0NRT,306.36,7.05,D
-9.32038,-48.30727,347.23,0.41,0.37,2026-06-05,1700,N,nominal,2.0NRT,301.34,5.46,D
-9.32098,-48.31099,334.42,0.41,0.37,2026-06-05,1700,N,nominal,2.0NRT,301.05,5.46,D
-9.10861,-47.173,344.46,0.45,0.39,2026-06-05,1700,N,nominal,2.0NRT,300.69,12.48,D
-9.16267,-47.50348,332.72,0.44,0.38,2026-06-05,1700,N,low,2.0NRT,304.82,4.53,D
-10.57645,-57.31907,329.04,0.56,0.52,2026-06-05,1700,N,nominal,2.0NRT,298.27,3.46,D
-9.10704,-47.173,339.97,0.45,0.39,2026-06-05,1700,N,nominal,2.0NRT,298.77,8.24,D
-10.5719,-57.31684,341.47,0.56,0.52,2026-06-05,1700,N,nominal,2.0NRT,299.92,14.45,D
-10.57261,-57.32213,344.55,0.56,0.52,2026-06-05,1700,N,nominal,2.0NRT,300.26,14.45,D
-9.07078,-47.55922,333.66,0.44,0.38,2026-06-05,1700,N,nominal,2.0NRT,301.23,2.84,D
-10.5097,-57.59439,340.63,0.59,0.53,2026-06-05,1700,N,nominal,2.0NRT,294.96,5.47,D
-9.21669,-48.55499,333.67,0.4,0.37,2026-06-05,1700,N,nominal,2.0NRT,300.97,8.05,D
-9.21614,-48.55544,333.13,0.4,0.37,2026-06-05,1700,N,nominal,2.0NRT,300.17,7.54,D
-8.92577,-46.83266,347.98,0.47,0.4,2026-06-05,1700,N,nominal,2.0NRT,305.51,13.23,D
-8.92212,-46.83327,346.18,0.47,0.4,2026-06-05,1700,N,nominal,2.0NRT,302.46,11.32,D
-10.51187,-57.59645,336.65,0.59,0.53,2026-06-05,1700,N,nominal,2.0NRT,295.37,7.34,D
-9.00035,-47.39015,367,0.44,0.39,2026-06-05,1700,N,high,2.0NRT,301.24,8.61,D
-8.9997,-47.38614,339.56,0.44,0.39,2026-06-05,1700,N,nominal,2.0NRT,298.53,8.61,D
-9.00099,-47.39417,332.84,0.44,0.39,2026-06-05,1700,N,nominal,2.0NRT,298.53,2.15,D
-8.92791,-47.16784,333.18,0.45,0.39,2026-06-05,1700,N,nominal,2.0NRT,299.06,3.41,D
-8.65059,-45.77451,336.64,0.54,0.42,2026-06-05,1700,N,nominal,2.0NRT,301.34,6.75,D
-8.65103,-45.77752,338.91,0.54,0.42,2026-06-05,1700,N,nominal,2.0NRT,300.69,7.41,D
-9.22421,-49.39206,353.24,0.39,0.36,2026-06-05,1700,N,nominal,2.0NRT,303.5,11.2,D
-9.22476,-49.39559,350.75,0.39,0.36,2026-06-05,1700,N,nominal,2.0NRT,302.86,6.88,D
-9.2253,-49.39912,348.82,0.39,0.36,2026-06-05,1700,N,nominal,2.0NRT,303.3,6.88,D
-8.64715,-45.77819,344.7,0.54,0.42,2026-06-05,1700,N,nominal,2.0NRT,301.18,7.41,D
-9.22197,-49.39965,349.52,0.39,0.36,2026-06-05,1700,N,nominal,2.0NRT,303.43,6.88,D
-9.21754,-49.39311,348.12,0.39,0.36,2026-06-05,1700,N,nominal,2.0NRT,301.93,6.48,D
-9.21809,-49.39664,341.28,0.39,0.36,2026-06-05,1700,N,nominal,2.0NRT,303.33,3.81,D
-8.63856,-45.77457,332.98,0.54,0.42,2026-06-05,1700,N,nominal,2.0NRT,302.66,8.22,D
-9.37294,-50.54123,340.13,0.39,0.36,2026-06-05,1700,N,nominal,2.0NRT,308.89,6.17,D
-8.44355,-44.99968,353.78,0.4,0.44,2026-06-05,1700,N,nominal,2.0NRT,302.33,11.52,D
-8.44417,-45.00328,336.75,0.4,0.44,2026-06-05,1700,N,nominal,2.0NRT,299.02,3.15,D
-8.49146,-46.26971,333.57,0.51,0.41,2026-06-05,1700,N,nominal,2.0NRT,299.84,6.1,D
-8.49222,-46.27438,338.98,0.51,0.41,2026-06-05,1700,N,nominal,2.0NRT,300.56,5.01,D
-8.34325,-45.39206,339.94,0.38,0.43,2026-06-05,1700,N,nominal,2.0NRT,300.11,13.14,D
-8.34382,-45.39547,354.45,0.38,0.43,2026-06-05,1700,N,nominal,2.0NRT,305.85,29.34,D
-8.3398,-45.39606,342.48,0.38,0.43,2026-06-05,1700,N,nominal,2.0NRT,297.07,5.08,D
-8.72768,-47.82673,339.06,0.43,0.38,2026-06-05,1700,N,nominal,2.0NRT,303.07,7.65,D
-8.21365,-45.03537,337.38,0.4,0.45,2026-06-05,1700,N,nominal,2.0NRT,304.31,6,D
-8.58668,-47.41785,344.16,0.45,0.39,2026-06-05,1700,N,nominal,2.0NRT,299.67,12.86,D
-8.73076,-48.33002,339.59,0.41,0.37,2026-06-05,1700,N,nominal,2.0NRT,307.43,6.85,D
-8.88571,-49.76637,342.31,0.39,0.36,2026-06-05,1700,N,nominal,2.0NRT,303.27,4.52,D
-8.41233,-46.89035,335.17,0.47,0.4,2026-06-05,1700,N,nominal,2.0NRT,300.79,4.24,D
-8.40436,-46.86492,333.9,0.48,0.4,2026-06-05,1700,N,nominal,2.0NRT,301.34,6.28,D
-8.48968,-47.38338,338.65,0.45,0.39,2026-06-05,1700,N,nominal,2.0NRT,300.84,5.09,D
-8.48792,-47.38345,336.07,0.45,0.39,2026-06-05,1700,N,nominal,2.0NRT,300.37,5.18,D
-8.39595,-46.85212,331.69,0.48,0.4,2026-06-05,1700,N,nominal,2.0NRT,299.96,3.85,D
-8.3919,-46.89724,332,0.47,0.4,2026-06-05,1700,N,nominal,2.0NRT,297.79,2.69,D
-9.68791,-56.0968,342.8,0.45,0.47,2026-06-05,1700,N,nominal,2.0NRT,301.15,15.02,D
-8.23014,-46.84639,330.12,0.48,0.4,2026-06-05,1700,N,nominal,2.0NRT,298.83,1.76,D
-10.03748,-59.34328,326.79,0.38,0.59,2026-06-05,1700,N,nominal,2.0NRT,282.44,3.75,D
-8.32377,-47.44653,338.23,0.45,0.39,2026-06-05,1700,N,nominal,2.0NRT,302.63,4.53,D
-10.03247,-59.34753,328.4,0.38,0.59,2026-06-05,1700,N,nominal,2.0NRT,284.44,3.75,D
-10.03202,-59.34397,357.11,0.38,0.59,2026-06-05,1700,N,low,2.0NRT,283.76,3.75,D
-8.23851,-47.10396,331.9,0.46,0.39,2026-06-05,1700,N,nominal,2.0NRT,299.09,3.62,D
-8.29921,-47.47547,331.27,0.45,0.39,2026-06-05,1700,N,low,2.0NRT,301.69,3.56,D
-8.29513,-47.51764,339.78,0.44,0.39,2026-06-05,1700,N,nominal,2.0NRT,302.09,4.02,D
-8.29641,-47.51731,330.73,0.44,0.39,2026-06-05,1700,N,nominal,2.0NRT,302.23,2,D
-8.29285,-47.51789,334.81,0.44,0.39,2026-06-05,1700,N,nominal,2.0NRT,300.25,2,D
-8.28318,-47.50281,332.87,0.45,0.39,2026-06-05,1700,N,nominal,2.0NRT,298.67,2.66,D
-8.03827,-46.02161,332.75,0.53,0.42,2026-06-05,1700,N,nominal,2.0NRT,298.47,5.18,D
-7.98587,-46.23079,338.37,0.52,0.41,2026-06-05,1700,N,nominal,2.0NRT,299.45,4.41,D
-7.98395,-46.23418,332.35,0.52,0.41,2026-06-05,1700,N,nominal,2.0NRT,297.36,2.02,D
-7.50071,-43.4214,337.63,0.53,0.5,2026-06-05,1700,N,nominal,2.0NRT,297.9,5.77,D
-7.50151,-43.42616,331.75,0.53,0.5,2026-06-05,1700,N,nominal,2.0NRT,297.56,5.77,D
-8.27331,-48.21796,340.1,0.42,0.38,2026-06-05,1700,N,nominal,2.0NRT,302.82,5.74,D
-8.13718,-47.40457,339.77,0.45,0.39,2026-06-05,1700,N,nominal,2.0NRT,300.28,4.52,D
-7.9663,-47.08075,331.18,0.47,0.4,2026-06-05,1700,N,nominal,2.0NRT,297.76,2.86,D
-8.52124,-51.57457,335.64,0.4,0.37,2026-06-05,1700,N,nominal,2.0NRT,304.1,5.9,D
-7.96838,-48.52091,334.34,0.41,0.37,2026-06-05,1700,N,nominal,2.0NRT,299.73,8.44,D
-7.92047,-48.26253,356.05,0.42,0.38,2026-06-05,1700,N,nominal,2.0NRT,305.08,12.78,D
-7.91701,-48.26306,343.54,0.42,0.38,2026-06-05,1700,N,nominal,2.0NRT,303.76,30.19,D
-7.08761,-43.39887,331.47,0.54,0.51,2026-06-05,1700,N,nominal,2.0NRT,297.62,5.06,D
-6.99106,-42.87426,347.28,0.59,0.52,2026-06-05,1700,N,nominal,2.0NRT,297.08,46.05,D
-6.98622,-42.87511,351.91,0.59,0.52,2026-06-05,1700,N,nominal,2.0NRT,299.06,46.05,D
-6.98717,-42.88051,350.64,0.58,0.52,2026-06-05,1700,N,nominal,2.0NRT,300.8,46.05,D
-6.98811,-42.88588,343.2,0.58,0.52,2026-06-05,1700,N,nominal,2.0NRT,296.79,12.4,D
-6.98232,-42.88129,334.67,0.58,0.52,2026-06-05,1700,N,nominal,2.0NRT,295.95,9.04,D
-6.98327,-42.88669,344.15,0.58,0.52,2026-06-05,1700,N,nominal,2.0NRT,297.34,10.61,D
-6.99314,-42.87686,339.76,0.59,0.53,2026-06-05,1700,N,nominal,2.0NRT,295.57,29.19,D
-6.98739,-42.87234,342.75,0.59,0.53,2026-06-05,1700,N,nominal,2.0NRT,296.94,29.19,D
-6.9883,-42.87775,353.64,0.59,0.53,2026-06-05,1700,N,nominal,2.0NRT,300.55,29.19,D
-6.9892,-42.88313,342.51,0.59,0.52,2026-06-05,1700,N,nominal,2.0NRT,297.94,20.57,D
-6.98345,-42.87855,367,0.59,0.53,2026-06-05,1700,N,high,2.0NRT,296.53,27.7,D
-6.98436,-42.88396,355.89,0.59,0.52,2026-06-05,1700,N,nominal,2.0NRT,298.85,40.79,D
-7.01866,-43.20428,343.73,0.56,0.51,2026-06-05,1700,N,nominal,2.0NRT,296,6.1,D
-7.01306,-43.19999,333.21,0.56,0.51,2026-06-05,1700,N,nominal,2.0NRT,295.53,6.1,D
-7.01392,-43.20504,334.65,0.56,0.51,2026-06-05,1700,N,nominal,2.0NRT,295.03,6.1,D
-7.00917,-43.20577,334.83,0.56,0.51,2026-06-05,1700,N,nominal,2.0NRT,295.25,7.27,D
-7.80396,-48.1675,332.83,0.42,0.38,2026-06-05,1700,N,nominal,2.0NRT,301.41,3.16,D
-9.20829,-58.06738,340.84,0.61,0.53,2026-06-05,1700,N,nominal,2.0NRT,295.05,5.49,D
-9.20335,-58.06807,330.76,0.61,0.53,2026-06-05,1700,N,nominal,2.0NRT,293.39,3.61,D
-9.20704,-58.0645,341.58,0.61,0.53,2026-06-05,1700,N,nominal,2.0NRT,295.68,14.14,D
-9.18577,-58.05607,329.96,0.6,0.53,2026-06-05,1700,N,nominal,2.0NRT,295.93,7.86,D
-6.93457,-43.62518,367,0.52,0.5,2026-06-05,1700,N,high,2.0NRT,294.5,15.24,D
-8.66245,-54.73325,329.37,0.54,0.42,2026-06-05,1700,N,nominal,2.0NRT,297.01,3.42,D
-8.49807,-54.78188,336.5,0.55,0.42,2026-06-05,1700,N,nominal,2.0NRT,299.89,7.26,D
-6.9534,-45.2402,342.18,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,295.45,7.64,D
-7.24304,-47.15581,340.64,0.47,0.4,2026-06-05,1700,N,nominal,2.0NRT,298.42,8.35,D
-6.86484,-44.97475,332.2,0.43,0.46,2026-06-05,1700,N,nominal,2.0NRT,293.62,6.08,D
-6.8613,-44.97946,342.01,0.43,0.46,2026-06-05,1700,N,nominal,2.0NRT,292.98,6.08,D
-7.20908,-47.1082,337.57,0.48,0.4,2026-06-05,1700,N,nominal,2.0NRT,297.36,4.61,D
-7.20541,-47.10881,342.93,0.48,0.4,2026-06-05,1700,N,nominal,2.0NRT,298.63,12,D
-6.85158,-44.97299,330.36,0.43,0.46,2026-06-05,1700,N,nominal,2.0NRT,295.39,8.07,D
-7.16355,-47.22145,343.74,0.47,0.4,2026-06-05,1700,N,nominal,2.0NRT,301.69,12.31,D
-7.49031,-49.28605,330.57,0.4,0.37,2026-06-05,1700,N,nominal,2.0NRT,298.86,1.66,D
-7.16412,-47.2208,347.15,0.47,0.4,2026-06-05,1700,N,nominal,2.0NRT,300.87,11.17,D
-7.40114,-49.76516,333.07,0.39,0.36,2026-06-05,1700,N,nominal,2.0NRT,301.43,2.84,D
-6.97881,-47.13916,335.85,0.48,0.4,2026-06-05,1700,N,nominal,2.0NRT,299.54,4.54,D
-6.9795,-47.14346,336.12,0.48,0.4,2026-06-05,1700,N,nominal,2.0NRT,301.27,6.44,D
-6.97513,-47.13977,343.82,0.48,0.4,2026-06-05,1700,N,nominal,2.0NRT,301.27,4.54,D
-7.38561,-49.75315,347.5,0.39,0.36,2026-06-05,1700,N,nominal,2.0NRT,302.13,13.06,D
-6.44668,-44.5666,337.74,0.46,0.47,2026-06-05,1700,N,nominal,2.0NRT,294.52,7.86,D
-6.34974,-44.63367,328.85,0.46,0.47,2026-06-05,1700,N,low,2.0NRT,299.98,5.2,D
-6.74423,-47.12054,337.63,0.48,0.4,2026-06-05,1700,N,nominal,2.0NRT,297.09,44.76,D
-6.99902,-50.46592,336.85,0.38,0.36,2026-06-05,1700,N,nominal,2.0NRT,302.07,3.92,D
-8.49562,-61.54019,328.4,0.51,0.66,2026-06-05,1700,N,nominal,2.0NRT,285.25,3.29,D
-8.4961,-61.54165,327.7,0.51,0.66,2026-06-05,1700,N,nominal,2.0NRT,286.15,2.54,D
-8.45297,-61.64412,343.23,0.52,0.67,2026-06-05,1700,N,nominal,2.0NRT,286.51,3.85,D
-6.06951,-45.49342,328.66,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,286.22,11.38,D
-6.07014,-45.4972,354.55,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,291.43,11.38,D
-6.07076,-45.50098,331.7,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,286.73,6.59,D
-6.06539,-45.49409,328.77,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,281.32,11.38,D
-6.06602,-45.49786,340.54,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,288.21,11.38,D
-6.06664,-45.50163,356.81,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,289.83,6.59,D
-6.06725,-45.50537,336.05,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,287.31,6.59,D
-6.06846,-45.51266,328.91,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,293.72,4.06,D
-6.06127,-45.49475,332.24,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,286.1,4.42,D
-6.0619,-45.49852,340.47,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,288.78,4.42,D
-6.06252,-45.50228,328.89,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,289.22,3.01,D
-6.06313,-45.50599,336.85,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,287.61,3.01,D
-6.06373,-45.50963,347.96,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,292.04,7.51,D
-6.06493,-45.51689,337.06,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,296.82,4.31,D
-6.06553,-45.5205,338.03,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,295.11,4.31,D
-6.06021,-45.51391,349.63,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,293.09,7.51,D
-6.06081,-45.51753,340.76,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,296.22,4.31,D
-6.06141,-45.52116,331.27,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,296.98,4.31,D
-6.06201,-45.52475,354.11,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,302.55,21.15,D
-6.0626,-45.52835,333.93,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,291.46,21.15,D
-6.05789,-45.52536,346.85,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,297.61,9.98,D
-6.05849,-45.52897,341.78,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,294,9.98,D
-6.05198,-45.51519,343.24,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,297.7,13.92,D
-6.05258,-45.5188,342.93,0.41,0.45,2026-06-05,1700,N,nominal,2.0NRT,295.39,10.57,D
-7.50934,-55.00678,340.33,0.55,0.42,2026-06-05,1700,N,nominal,2.0NRT,300.08,13.34,D
-7.50473,-55.00248,341.17,0.55,0.42,2026-06-05,1700,N,nominal,2.0NRT,297.07,13.34,D
-7.50543,-55.00743,339.01,0.55,0.42,2026-06-05,1700,N,nominal,2.0NRT,297.36,13.34,D
-5.73968,-43.95915,340.4,0.52,0.5,2026-06-05,1700,N,nominal,2.0NRT,293.49,8.15,D
-5.55296,-43.96858,340.74,0.52,0.5,2026-06-05,1700,N,nominal,2.0NRT,291.72,6.66,D
-5.55492,-43.97213,334.15,0.52,0.5,2026-06-05,1700,N,nominal,2.0NRT,291.03,5.5,D
-6.57486,-51.09805,329.82,0.39,0.36,2026-06-05,1700,N,nominal,2.0NRT,293.1,18.67,D
-6.57539,-51.10152,352.02,0.39,0.36,2026-06-05,1700,N,nominal,2.0NRT,302.17,18.67,D
-6.2944,-49.82602,340.07,0.39,0.36,2026-06-05,1700,N,nominal,2.0NRT,297.21,6,D
-5.44887,-44.81217,342.11,0.46,0.47,2026-06-05,1702,N,nominal,2.0NRT,289.98,7.29,D
-5.44452,-44.81291,341.33,0.46,0.47,2026-06-05,1702,N,nominal,2.0NRT,289.51,9.65,D
-5.5639,-45.92974,345.14,0.39,0.44,2026-06-05,1702,N,nominal,2.0NRT,296.26,5.61,D
-6.00015,-49.30515,341.1,0.4,0.37,2026-06-05,1702,N,nominal,2.0NRT,299.95,3.94,D
-5.99675,-49.30568,353.66,0.4,0.37,2026-06-05,1702,N,nominal,2.0NRT,296.24,6.74,D
-5.31151,-46.31672,330.02,0.56,0.43,2026-06-05,1702,N,nominal,2.0NRT,288.91,1.7,D
-5.30755,-46.31732,335.92,0.56,0.43,2026-06-05,1702,N,nominal,2.0NRT,289.39,5.37,D
-6.6469,-55.19262,328.28,0.55,0.42,2026-06-05,1702,N,nominal,2.0NRT,296.16,3.5,D
-6.64386,-55.19519,333.43,0.55,0.42,2026-06-05,1702,N,nominal,2.0NRT,295.35,4.19,D
-5.44962,-47.41064,334.83,0.48,0.4,2026-06-05,1702,N,nominal,2.0NRT,297.3,6.44,D
-5.53691,-48.42728,333.49,0.43,0.38,2026-06-05,1702,N,nominal,2.0NRT,295.43,3.45,D
-4.6315,-43.04979,345.37,0.62,0.54,2026-06-05,1702,N,nominal,2.0NRT,293.4,22.87,D
-4.63248,-43.05546,335.3,0.62,0.54,2026-06-05,1702,N,nominal,2.0NRT,290.78,22.87,D
-4.6275,-43.05628,343.09,0.62,0.54,2026-06-05,1702,N,nominal,2.0NRT,289.46,22.87,D
-4.63153,-43.05247,353,0.62,0.54,2026-06-05,1702,N,nominal,2.0NRT,293.51,51.81,D
-4.62655,-43.05331,337.98,0.62,0.54,2026-06-05,1702,N,nominal,2.0NRT,290.56,9.53,D
-5.38518,-48.04185,333.48,0.45,0.39,2026-06-05,1702,N,nominal,2.0NRT,295.69,6.06,D
-6.95945,-59.28711,340.59,0.34,0.56,2026-06-05,1702,N,nominal,2.0NRT,294.92,2.95,D
-6.95988,-59.29023,335.27,0.34,0.56,2026-06-05,1702,N,nominal,2.0NRT,293.44,2.95,D
-5.10902,-46.94453,332.4,0.52,0.41,2026-06-05,1702,N,nominal,2.0NRT,296.27,4.67,D
-5.19285,-47.79588,336.09,0.47,0.39,2026-06-05,1702,N,nominal,2.0NRT,296.62,3.62,D
-5.18922,-47.7965,346.44,0.47,0.39,2026-06-05,1702,N,nominal,2.0NRT,294.04,6.55,D
-4.8859,-47.38543,336.79,0.49,0.4,2026-06-05,1702,N,nominal,2.0NRT,298.23,3.61,D
-4.20127,-44.79822,341.93,0.48,0.48,2026-06-05,1702,N,nominal,2.0NRT,295.04,22.17,D
-3.09347,-42.06557,330.57,0.38,0.59,2026-06-05,1702,N,nominal,2.0NRT,286.87,2.95,D
-3.41678,-45.66646,327.72,0.44,0.46,2026-06-05,1702,N,nominal,2.0NRT,290.95,2.63,D
-3.12174,-59.22789,327.1,0.59,0.53,2026-06-05,1702,N,nominal,2.0NRT,290.33,2.95,D
-26.69768,-57.38353,332.56,0.58,0.7,2026-06-05,1836,N,nominal,2.0NRT,294.21,20.96,D
-26.69132,-57.38551,356.58,0.58,0.7,2026-06-05,1836,N,nominal,2.0NRT,298.64,20.96,D
-26.03123,-55.44506,354.58,0.77,0.77,2026-06-05,1836,N,nominal,2.0NRT,292.91,9.1,D
-26.34913,-56.87811,341.59,0.63,0.72,2026-06-05,1836,N,nominal,2.0NRT,293.98,7.72,D
